rain,from,to,count
5,upper east side,gramercy,25
5,lower east side,fort green,1
5,battery park,lower east side,2
5,bushwick,williamsburg,1
5,high bridge,harlem,1
5,carroll gardens,williamsburg,1
5,central park,yorkville,3
5,gramercy,woodlawn-nordwood,1
5,LGA,kings bridge,1
5,greenwich village,upper east side,4
5,upper west side,murray hill,2
5,harlem,upper west side,6
5,williamsburg,east village,1
5,clinton,battery park,1
5,greenwich village,gramercy,11
5,gramercy,central park,1
5,upper west side,east harlem,2
5,upper west side,harlem,5
5,carnegie hill,midtown,7
5,financial district,LGA,3
5,woodside,astoria-long island city,1
5,tribeca,upper east side,2
5,murray hill,upper east side,12
5,greenwich village,west village,8
5,gramercy,financial district,4
5,greenwich village,north sutton area,1
5,garment district,east village,4
5,fort green,bedford-stuyvesant,1
5,gramercy,soho,7
5,woodside,sunny side,1
5,garment district,jamaica,1
5,lower east side,garment district,1
5,upper west side,garment district,5
5,east village,williamsburg,1
5,yorkville,upper east side,8
5,chelsea,north sutton area,1
5,clinton,clinton,4
5,upper west side,high bridge,1
5,midtown,astoria-long island city,1
5,chelsea,greenwich village,11
5,east village,soho,4
5,tribeca,LGA,2
5,brooklyn-downtown,cobble hill,1
5,greenwich village,LGA,1
5,tribeca,yorkville,1
5,greenwich village,chelsea,9
5,morningside heights,midtown,4
5,JFK,utopia,1
5,murray hill,astoria-long island city,1
5,LGA,chelsea,1
5,clinton,financial district,1
5,little italy,greenwich village,3
5,gravesend-sheepshead bay,canarsie,1
5,chelsea,midtown,20
5,financial district,upper east side,1
5,chelsea,financial district,1
5,garment district,clinton,15
5,chinatown,gramercy,1
5,murray hill,north sutton area,1
5,morningside heights,upper east side,1
5,upper east side,little italy,1
5,east village,carroll gardens,1
5,lower east side,LGA,1
5,midtown,little italy,1
5,garment district,yorkville,1
5,clinton,chinatown,1
5,west village,financial district,3
5,chelsea,tribeca,10
5,LGA,upper west side,7
5,williamsburg,little italy,2
5,upper west side,JFK,1
5,midtown,morningside heights,1
5,LGA,carnegie hill,1
5,murray hill,chinatown,1
5,midtown,central park,11
5,upper east side,tribeca,2
5,financial district,garment district,3
5,upper west side,battery park,2
5,lower east side,west village,2
5,central park,chelsea,3
5,lower east side,chelsea,4
5,midtown,greenwich village,11
5,tribeca,JFK,1
5,clinton,midtown,8
5,soho,midtown,6
5,LGA,astoria-long island city,1
5,soho,LGA,2
5,financial district,lower east side,3
5,financial district,greenwich village,3
5,upper west side,morningside heights,2
5,greenwich village,williamsburg,3
5,upper east side,hamilton heights,1
5,LGA,sunny side,1
5,clinton,garment district,2
5,north sutton area,clinton,1
5,murray hill,murray hill,3
5,battery park,gramercy,1
5,upper east side,chinatown,1
5,williamsburg,brooklyn-downtown,1
5,JFK,JFK,1
5,midtown,north sutton area,7
5,clinton,greenwich village,4
5,north sutton area,garment district,3
5,park slope,carroll gardens,1
5,JFK,financial district,1
5,astoria-long island city,ridgewood,1
5,cobble hill,soho,2
5,upper west side,inwood,1
5,yorkville,west village,1
5,greenwich village,little italy,2
5,clinton,JFK,1
5,clinton,little italy,1
5,gramercy,east village,4
5,upper east side,battery park,3
5,carnegie hill,gramercy,3
5,west village,midtown,6
5,financial district,JFK,1
5,greenwich village,bushwick,1
5,central park,west village,1
5,gramercy,west village,8
5,garment district,west village,1
5,midtown,upper west side,23
5,murray hill,chelsea,6
5,clinton,gramercy,2
5,east village,upper west side,1
5,upper east side,lower east side,3
5,greenwich village,JFK,1
5,east harlem,harlem,3
5,financial district,murray hill,1
5,astoria-long island city,astoria-long island city,2
5,JFK,morningside heights,1
5,chelsea,carnegie hill,1
5,harlem,midtown,1
5,gramercy,park slope,1
5,east village,east village,5
5,financial district,fort green,1
5,fort green,fort green,3
5,greenwich village,murray hill,7
5,financial district,clinton,3
5,west village,lower east side,2
5,upper east side,garment district,19
5,murray hill,midtown,14
5,central park,midtown,12
5,east village,garment district,3
5,LGA,clinton,1
5,greenwich village,lower east side,7
5,north sutton area,midtown,6
5,clinton,LGA,1
5,battery park,midtown,1
5,garment district,murray hill,3
5,battery park,east village,1
5,harlem,morningside heights,3
5,LGA,murray hill,3
5,yorkville,astoria-long island city,1
5,upper west side,upper west side,84
5,midtown,carroll gardens,1
5,west village,carnegie hill,1
5,little italy,chinatown,1
5,murray hill,williamsburg,1
5,upper west side,central park,9
5,LGA,flushing,1
5,midtown,carnegie hill,10
5,midtown,harlem,3
5,financial district,park slope,1
5,upper west side,hamilton heights,4
5,little italy,midtown,1
5,murray hill,west village,3
5,tribeca,soho,4
5,tribeca,east village,2
5,clinton,soho,3
5,midtown,forest hills,1
5,tribeca,west village,2
5,upper east side,washington heights,1
5,gramercy,upper east side,23
5,greenwich village,battery park,1
5,upper east side,midtown,57
5,upper east side,astoria-long island city,1
5,upper west side,washington heights,1
5,garment district,upper west side,6
5,midtown,chelsea,16
5,morningside heights,upper west side,6
5,midtown,LGA,10
5,carnegie hill,clinton,1
5,gramercy,upper west side,4
5,midtown,west village,9
5,greenwich village,tribeca,6
5,williamsburg,gramercy,1
5,west village,upper east side,1
5,chelsea,upper west side,5
5,brooklyn-downtown,sunset park,1
5,battery park,upper west side,1
5,financial district,chinatown,2
5,chelsea,battery park,2
5,LGA,brooklyn-downtown,3
5,LGA,garment district,3
5,central park,battery park,1
5,soho,chelsea,7
5,greenwich village,central park,2
5,battery park,clinton,1
5,midtown,upper east side,38
5,central park,carnegie hill,4
5,west village,upper west side,3
5,upper east side,east village,4
5,north sutton area,greenwich village,1
5,JFK,inwood,1
5,fort green,upper west side,1
5,chelsea,soho,9
5,chelsea,williamsburg,1
5,astoria-long island city,clinton,1
5,carnegie hill,yorkville,2
5,midtown,woodside,1
5,upper west side,chelsea,5
5,financial district,chelsea,2
5,upper west side,LGA,3
5,astoria-long island city,upper west side,1
5,JFK,clinton,2
5,garment district,financial district,4
5,cobble hill,brooklyn-downtown,1
5,little italy,tribeca,2
5,north sutton area,morningside heights,1
5,JFK,astoria-long island city,1
5,north sutton area,west village,1
5,upper east side,JFK,2
5,financial district,battery park,1
5,harlem,harlem,6
5,JFK,chinatown,1
5,north sutton area,east village,1
5,garment district,JFK,1
5,east village,lower east side,3
5,washington heights,midtown,1
5,carnegie hill,carnegie hill,2
5,battery park,west village,1
5,upper west side,upper east side,34
5,upper east side,yorkville,11
5,east village,yorkville,1
5,east village,clinton,2
5,boerum hill,fort green,1
5,astoria-long island city,sunny side,1
5,upper east side,upper east side,135
5,sunny side,financial district,1
5,midtown,washington heights,1
5,garment district,greenwich village,1
5,lower east side,clinton,1
5,gramercy,tribeca,3
5,harlem,yorkville,1
5,soho,financial district,2
5,lower east side,financial district,2
5,LGA,throggs neck,1
5,midtown,yorkville,1
5,harlem,chelsea,1
5,central park,murray hill,1
5,lower east side,williamsburg,1
5,soho,upper east side,4
5,tribeca,carroll gardens,1
5,north sutton area,murray hill,1
5,upper east side,central park,3
5,midtown,soho,10
5,west village,greenwich village,2
5,upper east side,north sutton area,4
5,gramercy,clinton,4
5,central park,astoria-long island city,1
5,upper east side,upper west side,38
5,garment district,LGA,3
5,garment district,soho,3
5,battery park,tribeca,4
5,LGA,tribeca,1
5,sunny side,woodside,1
5,LGA,east village,1
5,JFK,midtown,10
5,LGA,morningside heights,1
5,east harlem,LGA,1
5,midtown,north sutton area,2
5,clinton,greenwich village,4
5,north sutton area,garment district,2
5,murray hill,JFK,2
5,JFK,financial district,3
5,lower east side,greenwich village,7
5,greenwich village,little italy,1
5,midtown,brooklyn-downtown,2
5,astoria-long island city,yorkville,1
5,JFK,parkchester,1
5,clinton,JFK,1
5,financial district,fort green,1
5,gramercy,east village,12
5,bedford-stuyvesant,chinatown,1
5,greenwich village,sunny side,1
5,west village,midtown,8
5,williamsburg,upper west side,1
5,JFK,jackson height,1
5,JFK,upper east side,1
5,east harlem,upper west side,1
5,central park,west village,2
5,east village,little italy,5
5,garment district,west village,5
5,midtown,upper west side,47
5,murray hill,chelsea,8
5,upper west side,astoria-long island city,1
5,morningside heights,carnegie hill,1
5,east village,upper west side,1
5,tribeca,brooklyn-downtown,1
5,upper east side,lower east side,4
5,LGA,flushing,1
5,brooklyn-downtown,brooklyn-downtown,1
5,borough park,brooklyn-downtown,1
5,financial district,murray hill,2
5,brooklyn-downtown,fort green,2
5,little italy,clinton,2
5,yorkville,hamilton heights,1
5,gramercy,park slope,1
5,murray hill,brooklyn-downtown,2
5,hamilton heights,carnegie hill,1
5,upper east side,jackson height,1
5,east village,east village,4
5,central park,yorkville,1
5,financial district,park slope,1
5,chelsea,harlem,1
5,fort green,fort green,4
5,greenwich village,murray hill,8
5,financial district,clinton,5
5,east harlem,east harlem,1
5,chelsea,morningside heights,1
5,williamsburg,williamsburg,4
5,upper east side,garment district,18
5,carroll gardens,brooklyn-downtown,1
5,murray hill,midtown,26
5,brooklyn-downtown,clinton,1
5,central park,midtown,16
5,east village,garment district,10
5,LGA,clinton,4
5,greenwich village,lower east side,6
5,north sutton area,midtown,6
5,clinton,east village,2
5,brooklyn-downtown,carroll gardens,1
5,clinton,LGA,1
5,financial district,west village,2
5,battery park,midtown,6
5,garment district,murray hill,8
5,boerum hill,midtown,1
5,morningside heights,chelsea,2
5,JFK,upper west side,4
5,midtown,flushing,1
5,JFK,garment district,2
5,LGA,murray hill,4
5,upper west side,upper west side,132
5,yorkville,midtown,6
5,midtown,riverdale,1
5,cobble hill,upper east side,1
5,west village,carnegie hill,1
5,midtown,utopia,1
5,north sutton area,astoria-long island city,1
5,murray hill,williamsburg,1
5,upper west side,central park,19
5,astoria-long island city,financial district,1
5,midtown,carnegie hill,7
5,tribeca,battery park,1
5,upper west side,hamilton heights,2
5,clinton,lower east side,3
5,east village,east harlem,1
5,little italy,midtown,3
5,murray hill,west village,3
5,tribeca,soho,9
5,tribeca,east village,1
5,upper east side,washington heights,1
5,LGA,upper east side,2
5,tribeca,west village,2
5,west village,upper east side,3
5,gramercy,upper east side,20
5,east village,financial district,2
5,gramercy,clinton,11
5,upper east side,midtown,96
5,chelsea,central park,1
5,upper west side,washington heights,5
5,lower east side,carnegie hill,1
5,garment district,upper west side,13
5,midtown,chelsea,33
5,morningside heights,upper west side,11
5,midtown,LGA,10
5,garment district,central park,5
5,gramercy,washington heights,2
5,gramercy,upper west side,5
5,midtown,west village,20
5,gramercy,harlem,2
5,chinatown,murray hill,1
5,greenwich village,tribeca,7
5,murray hill,sunny side,1
5,chelsea,upper west side,10
5,soho,fort green,1
5,greenwich village,fort green,1
5,financial district,chinatown,6
5,JFK,bedford-stuyvesant,1
5,chelsea,battery park,3
5,LGA,garment district,5
5,chinatown,jackson height,1
5,soho,chelsea,7
5,park slope,park slope,1
5,soho,chinatown,1
5,greenwich village,central park,1
5,brooklyn-downtown,chelsea,1
5,midtown,upper east side,89
5,financial district,brooklyn-downtown,1
5,central park,carnegie hill,1
5,harlem,upper east side,1
5,gramercy,williamsburg,1
5,upper east side,east village,5
5,carnegie hill,morningside heights,3
5,north sutton area,greenwich village,1
5,yorkville,east harlem,1
5,east village,chinatown,2
5,battery park,gramercy,1
5,williamsburg,midtown,1
5,chelsea,soho,8
5,chelsea,williamsburg,2
5,LGA,financial district,4
5,morningside heights,lower east side,1
5,carnegie hill,yorkville,3
5,upper west side,chelsea,17
5,jackson height,garment district,1
5,financial district,chelsea,6
5,upper west side,LGA,5
5,north sutton area,JFK,1
5,hamilton heights,midtown,1
5,JFK,clinton,2
5,garment district,financial district,13
5,hamilton heights,harlem,3
5,north sutton area,morningside heights,1
5,JFK,astoria-long island city,1
5,upper east side,JFK,1
5,financial district,battery park,5
5,harlem,harlem,6
5,murray hill,central park,3
5,north sutton area,east village,2
5,garment district,JFK,4
5,east village,lower east side,3
5,carnegie hill,carnegie hill,2
5,battery park,west village,6
5,east harlem,morningside heights,1
5,upper west side,upper east side,53
5,upper east side,yorkville,10
5,soho,lower east side,6
5,LGA,washington heights,2
5,east village,clinton,1
5,astoria-long island city,sunny side,3
5,battery park,lower east side,1
5,chelsea,cobble hill,1
5,upper east side,upper east side,224
5,harlem,garment district,1
5,jackson height,LGA,1
5,little italy,garment district,1
5,west village,little italy,1
5,garment district,greenwich village,9
5,lower east side,clinton,1
5,gramercy,tribeca,6
5,harlem,yorkville,1
5,williamsburg,woodside,1
5,financial district,astoria-long island city,1
5,boerum hill,park slope,1
5,brooklyn-downtown,east village,1
5,soho,murray hill,1
5,lower east side,financial district,4
5,sunny side,financial district,1
5,gramercy,west village,8
5,williamsburg,clinton,1
5,harlem,chelsea,1
5,boerum hill,brooklyn-downtown,1
5,central park,murray hill,3
5,soho,upper east side,2
5,north sutton area,murray hill,1
5,upper east side,central park,16
5,midtown,soho,12
5,west village,greenwich village,3
5,chinatown,bensonhurst,1
5,brooklyn-downtown,chinatown,1
