rain,from,to,count
1,greenwich village,carroll gardens,2
1,murray hill,forest hills,3
1,west village,greewood,1
1,boerum hill,carroll gardens,2
1,cobble hill,garment district,1
1,sunny side,sunny side,8
1,garment district,west village,7
1,west village,tribeca,11
1,north sutton area,chelsea,8
1,astoria-long island city,LGA,4
1,midtown,financial district,58
1,murray hill,soho,11
1,tribeca,greenwich village,22
1,chinatown,chelsea,2
1,JFK,woodhaven-richmond hill,7
1,park slope,clinton,1
1,williamsburg,fort green,4
1,clinton,chelsea,50
1,tribeca,little italy,5
1,east village,fort green,5
1,carroll gardens,boerum hill,1
1,hamilton heights,upper west side,13
1,clinton,fordham,1
1,north sutton area,east harlem,1
1,west village,south bronx,1
1,sunny side,harlem,1
1,williamsburg,financial district,1
1,upper east side,LGA,27
1,greenwich village,east harlem,1
1,upper east side,tremont,1
1,murray hill,jackson height,1
1,JFK,harlem,11
1,lower east side,chinatown,4
1,LGA,utopia,2
1,JFK,saintalbans,7
1,little italy,harlem,2
1,greenwich village,astoria-long island city,5
1,east harlem,clinton,1
1,central park,upper east side,51
1,gramercy,chinatown,1
1,greenwich village,east village,44
1,upper east side,greenwich village,17
1,LGA,bedford park,2
1,east village,chelsea,18
1,LGA,yorkville,9
1,JFK,borough park,5
1,garment district,mapleton-flatlands,1
1,midtown,tribeca,17
1,battery park,park slope,1
1,yorkville,jackson height,1
1,midtown,bay ridge,1
1,central park,upper west side,23
1,LGA,west village,11
1,JFK,fort green,28
1,little italy,chelsea,10
1,clinton,upper east side,21
1,boerum hill,gravesend-sheepshead bay,1
1,brooklyn-downtown,tribeca,1
1,williamsburg,central park,1
1,upper east side,kings bridge,2
1,JFK,bushwick,12
1,upper east side,little italy,5
1,midtown,garment district,182
1,bensonhurst,gravesend-sheepshead bay,1
1,JFK,flushing,4
1,astoria-long island city,jackson height,5
1,garment district,yorkville,12
1,murray hill,LGA,10
1,central park,gramercy,5
1,carroll gardens,tribeca,1
1,park slope,boerum hill,2
1,chinatown,carroll gardens,1
1,brooklyn-downtown,JFK,2
1,chinatown,east village,1
1,east harlem,upper east side,10
1,east village,east village,35
1,clinton,south bronx,2
1,garment district,jackson height,6
1,east village,greenwich village,43
1,battery park,carnegie hill,1
1,carroll gardens,gravesend-sheepshead bay,1
1,soho,carroll gardens,1
1,sunny side,astoria-long island city,11
1,williamsburg,upper east side,1
1,washington heights,harlem,5
1,JFK,gramercy,30
1,boerum hill,mapleton-flatlands,2
1,garment district,brownsville,4
1,carroll gardens,financial district,3
1,chinatown,garment district,2
1,west village,murray hill,6
1,carroll gardens,clinton,1
1,carroll gardens,garment district,1
1,chelsea,woodside,3
1,washington heights,west village,1
1,upper west side,soundview,1
1,soho,clinton,9
1,central park,west village,1
1,clinton,woodhaven-richmond hill,1
1,chelsea,little italy,6
1,soho,harlem,1
1,park slope,east harlem,1
1,greenwich village,upper east side,26
1,little italy,gramercy,8
1,harlem,upper west side,13
1,chelsea,parkchester,1
1,west village,washington heights,4
1,carnegie hill,midtown,73
1,battery park,murray hill,5
1,murray hill,maspeth,1
1,LGA,gravesend-sheepshead bay,3
1,murray hill,upper east side,43
1,greenwich village,west village,27
1,gramercy,financial district,59
1,financial district,sunny side,1
1,fort green,bedford-stuyvesant,4
1,gramercy,soho,48
1,park slope,midtown,1
1,university heights,university heights,1
1,east village,williamsburg,19
1,chelsea,north sutton area,3
1,soho,soho,12
1,morningside heights,chinatown,1
1,garment district,north sutton area,6
1,midtown,woodlawn-nordwood,1
1,upper west side,williams bridge,2
1,battery park,LGA,7
1,tribeca,yorkville,1
1,midtown,JFK,18
1,woodside,williamsburg,1
1,tribeca,tribeca,15
1,murray hill,astoria-long island city,3
1,little italy,upper west side,3
1,little italy,greenwich village,6
1,financial district,little italy,2
1,astoria-long island city,woodside,2
1,chelsea,hamilton heights,6
1,sunny side,upper east side,4
1,morningside heights,upper east side,5
1,cobble hill,williamsburg,1
1,murray hill,sunny side,1
1,midtown,fort green,7
1,chelsea,mott haven,2
1,carnegie hill,central park,4
1,lower east side,jackson height,2
1,upper west side,JFK,8
1,financial district,gravesend-sheepshead bay,1
1,JFK,yorkville,4
1,lower east side,woodside,1
1,north sutton area,yorkville,2
1,murray hill,chinatown,2
1,LGA,LGA,11
1,washington heights,morris heights,1
1,bushwick,bushwick,7
1,gramercy,brooklyn-downtown,3
1,morningside heights,washington heights,4
1,lower east side,west village,6
1,washington heights,washington heights,7
1,hamilton heights,morningside heights,2
1,carroll gardens,chinatown,1
1,LGA,carroll gardens,1
1,carnegie hill,financial district,4
1,lower east side,glendale,1
1,harlem,hamilton heights,14
1,JFK,east village,19
1,west village,morningside heights,2
1,jackson height,forest hills,1
1,fort green,bushwick,1
1,carroll gardens,midtown,4
1,financial district,upper west side,3
1,chelsea,mapleton-flatlands,2
1,clinton,garment district,32
1,upper west side,union port,1
1,lower east side,astoria-long island city,2
1,soho,battery park,12
1,upper east side,bedford-stuyvesant,1
1,central park,washington heights,2
1,lower east side,JFK,1
1,hamilton heights,washington heights,2
1,midtown,queensboro hill,1
1,tribeca,morningside heights,1
1,north sutton area,garment district,12
1,park slope,carroll gardens,2
1,JFK,financial district,16
1,lower east side,greenwich village,12
1,upper east side,flushing,1
1,astoria-long island city,yorkville,1
1,murray hill,fort green,1
1,jackson height,middle village,1
1,upper east side,battery park,17
1,JFK,queensboro hill,1
1,greenwich village,hamilton heights,3
1,greenwich village,bushwick,4
1,east harlem,upper west side,4
1,carroll gardens,brooklyn-downtown,2
1,east village,little italy,6
1,garment district,hunts point,1
1,greenwich village,carnegie hill,2
1,upper west side,astoria-long island city,9
1,west village,park slope,3
1,tribeca,brooklyn-downtown,1
1,upper east side,lower east side,13
1,midtown,williamsburg,6
1,clinton,bedford-stuyvesant,3
1,west village,borough park,1
1,midtown,harlem,27
1,greenwich village,washington heights,6
1,brooklyn-downtown,fort green,4
1,JFK,forest hills,16
1,murray hill,south bronx,1
1,chelsea,carnegie hill,2
1,morningside heights,university heights,1
1,financial district,fort green,3
1,garment district,clearview,1
1,chinatown,JFK,1
1,corona,gravesend-sheepshead bay,1
1,upper east side,garment district,93
1,central park,midtown,72
1,clinton,inwood,1
1,greenwich village,lower east side,15
1,chinatown,upper east side,3
1,LGA,sunset park,3
1,upper west side,little italy,1
1,battery park,midtown,36
1,clinton,astoria-long island city,4
1,yorkville,gramercy,4
1,midtown,inwood,8
1,carroll gardens,sunset park,1
1,LGA,bedford-stuyvesant,11
1,carroll gardens,gramercy,4
1,yorkville,midtown,21
1,murray hill,williamsburg,3
1,LGA,glendale,1
1,chinatown,bedford-stuyvesant,1
1,forest hills,maspeth,1
1,LGA,boerum hill,6
1,greenwich village,JFK,3
1,clinton,lower east side,6
1,bedford-stuyvesant,east brooklyn,1
1,JFK,north sutton area,4
1,murray hill,west village,7
1,washington heights,south bronx,1
1,brooklyn-downtown,murray hill,3
1,tribeca,west village,9
1,upper west side,sunny side,4
1,lower east side,central park,1
1,middle village,high bridge,1
1,battery park,north sutton area,1
1,upper west side,washington heights,29
1,harlem,murray hill,2
1,upper west side,utopia,1
1,midtown,chelsea,113
1,carroll gardens,mapleton-flatlands,1
1,gramercy,upper west side,25
1,murray hill,harlem,1
1,mott haven,mott haven,2
1,astoria-long island city,harlem,3
1,park slope,chelsea,1
1,garment district,flushing,1
1,carnegie hill,greenwich village,1
1,midtown,upper east side,251
1,gramercy,bedford-stuyvesant,2
1,east village,washington heights,4
1,upper west side,jackson height,2
1,lower east side,tribeca,5
1,gramercy,williamsburg,4
1,upper east side,east village,9
1,carnegie hill,morningside heights,3
1,fort green,upper west side,1
1,williamsburg,midtown,5
1,chelsea,williamsburg,6
1,jackson height,garment district,1
1,east harlem,country club,1
1,greenwich village,middle village,1
1,gramercy,maspeth,1
1,astoria-long island city,upper west side,2
1,garment district,financial district,24
1,hamilton heights,harlem,9
1,upper east side,JFK,15
1,harlem,kings bridge,1
1,east village,east brooklyn,1
1,upper east side,gramercy,120
1,garment district,bay ridge,1
1,battery park,west village,6
1,upper east side,cobble hill,1
1,east village,yorkville,3
1,midtown,bedford park,2
1,astoria-long island city,sunny side,8
1,soho,JFK,1
1,bedford-stuyvesant,tribeca,1
1,midtown,mott haven,2
1,greenwich village,bensonhurst,1
1,garment district,greenwich village,26
1,financial district,astoria-long island city,1
1,greenwich village,sunny side,1
1,gramercy,mariners harbor,1
1,midtown,yorkville,25
1,williamsburg,clinton,1
1,cobble hill,LGA,1
1,upper east side,springfield gardens,1
1,soho,upper east side,9
1,clinton,east village,3
1,east village,sunny side,5
1,yorkville,lower east side,1
1,east village,bushwick,3
1,central park,astoria-long island city,3
1,yorkville,murray hill,3
1,central park,harlem,5
1,battery park,tribeca,31
1,LGA,tribeca,9
1,maspeth,jackson height,1
1,forest hills,midtown,1
1,chelsea,LGA,9
1,chelsea,upper west side,24
1,clinton,country club,1
1,JFK,sunny side,5
1,LGA,midtown,191
1,financial district,jackson height,1
1,clinton,washington heights,5
1,LGA,baychester,1
1,gramercy,battery park,27
1,garment district,garment district,71
1,lower east side,gramercy,25
1,little italy,lower east side,5
1,bushwick,lower east side,1
1,east harlem,financial district,1
1,brooklyn-downtown,bushwick,1
1,borough park,sunset park,1
1,chelsea,lower east side,10
1,chinatown,lower east side,3
1,LGA,forest hills,12
1,soho,yorkville,1
1,clinton,clinton,21
1,east village,gramercy,61
1,upper east side,soundview,1
1,williamsburg,soho,2
1,williamsburg,gravesend-sheepshead bay,1
1,harlem,tribeca,1
1,JFK,union port,2
1,east village,greewood,2
1,yorkville,tribeca,1
1,garment district,boerum hill,1
1,JFK,middle village,2
1,university heights,washington heights,1
1,fort green,upper east side,1
1,fort green,east brooklyn,1
1,lower east side,midtown,25
1,chinatown,clinton,1
1,north sutton area,soho,2
1,tribeca,borough park,1
1,north sutton area,upper east side,32
1,upper east side,chelsea,45
1,harlem,inwood,1
1,central park,greenwich village,3
1,murray hill,financial district,39
1,harlem,soundview,1
1,JFK,canarsie,6
1,greenwich village,greenwich village,40
1,cobble hill,midtown,2
1,LGA,kwq gardens,4
1,hamilton heights,south bronx,1
1,lower east side,park slope,4
1,chelsea,bay ridge,1
1,greenwich village,borough park,1
1,cobble hill,chelsea,1
1,brooklyn-downtown,borough park,1
1,financial district,financial district,34
1,upper west side,bay ridge,1
1,north sutton area,central park,1
1,east village,financial district,16
1,clinton,fort green,1
1,morningside heights,woodhaven-richmond hill,1
1,midtown,jackson height,9
1,north sutton area,sunny side,1
1,cobble hill,murray hill,2
1,midtown,kings bridge,1
1,woodside,gramercy,1
1,upper west side,north sutton area,4
1,financial district,bedford-stuyvesant,5
1,washington heights,kings bridge,1
1,garment district,tremont,2
1,greenwich village,bedford-stuyvesant,11
1,flushing,clinton,1
1,tribeca,financial district,27
1,north sutton area,upper west side,3
1,garment district,mott haven,1
1,carroll gardens,bedford-stuyvesant,1
1,williamsburg,bedford-stuyvesant,13
1,JFK,murray hill,16
1,financial district,new brighten,1
1,LGA,park slope,16
1,upper west side,east village,9
1,LGA,harlem,19
1,lower east side,east village,31
1,williamsburg,borough park,1
1,lower east side,morningside heights,2
1,lower east side,murray hill,15
1,tribeca,gramercy,17
1,lower east side,kwq gardens,1
1,carroll gardens,battery park,1
1,upper west side,fort green,1
1,clinton,sunset park,1
1,east harlem,fordham,1
1,jackson height,jackson height,11
1,murray hill,yorkville,1
1,LGA,JFK,5
1,greenwich village,south bronx,1
1,garment district,queensboro hill,1
1,yorkville,morningside heights,1
1,central park,central park,12
1,fort green,sunny side,1
1,JFK,woodside,2
1,williamsburg,williamsburg,9
1,JFK,greewood,1
1,tribeca,fort green,3
1,JFK,glendale,2
1,gramercy,garment district,80
1,garment district,clinton,45
1,garment district,williamsburg,5
1,LGA,cobble hill,2
1,north sutton area,carnegie hill,1
1,clinton,queensboro hill,1
1,williamsburg,greenwich village,1
1,washington heights,inwood,1
1,upper east side,williamsburg,2
1,LGA,Auburndale,1
1,gramercy,LGA,8
1,boerum hill,cobble hill,1
1,greenwich village,high bridge,2
1,LGA,springfield gardens,2
1,greenwich village,financial district,36
1,woodside,woodside,5
1,east village,carnegie hill,1
1,sunset park,murray hill,1
1,williamsburg,garment district,1
1,soho,baychester,1
1,lower east side,upper east side,11
1,upper east side,east harlem,26
1,upper west side,tribeca,7
1,midtown,throggs neck,1
1,chelsea,fordham,1
1,tribeca,upper west side,2
1,murray hill,greenwich village,11
1,upper west side,lower east side,7
1,harlem,soho,1
1,morningside heights,harlem,2
1,east harlem,midtown,5
1,lower east side,bay ridge,1
1,east village,north sutton area,3
1,murray hill,gravesend-sheepshead bay,1
1,chelsea,upper east side,40
1,greenwich village,upper west side,11
1,chinatown,little italy,1
1,battery park,fort green,1
1,clinton,carnegie hill,2
1,garment district,gramercy,144
1,midtown,murray hill,94
1,east village,midtown,61
1,midtown,battery park,28
1,gramercy,morningside heights,1
1,west village,clinton,17
1,clinton,north sutton area,1
1,midtown,hunts point,2
1,chinatown,boerum hill,1
1,east harlem,murray hill,1
1,financial district,harlem,1
1,garment district,tribeca,14
1,gramercy,jackson height,3
1,lower east side,hamilton heights,1
1,corona,financial district,1
1,upper west side,east harlem,13
1,financial district,borough park,1
1,woodside,jackson height,1
1,battery park,lower east side,5
1,clinton,morris park,1
1,LGA,bushwick,5
1,little italy,hamilton heights,1
1,gramercy,flushing,1
1,fort green,brooklyn-downtown,1
1,midtown,boerum hill,3
1,west village,tremont,1
1,east village,kings bridge,1
1,williamsburg,east village,6
1,greewood,midtown,1
1,upper west side,harlem,35
1,JFK,tribeca,12
1,clinton,east harlem,2
1,midtown,chinatown,6
1,financial district,LGA,5
1,JFK,baychester,1
1,upper east side,brooklyn-downtown,3
1,upper east side,sunny side,5
1,battery park,upper east side,8
1,LGA,morningside heights,5
