temp,from,to,count
2,little italy,brooklyn-downtown,2
2,morningside heights,hamilton heights,14
2,chelsea,mapleton-flatlands,1
2,sunny side,west village,2
2,financial district,park slope,12
2,carroll gardens,midtown,1
2,gramercy,fordham,2
2,astoria-long island city,financial district,2
2,astoria-long island city,murray hill,4
2,JFK,carnegie hill,10
2,LGA,inwood,4
2,bedford-stuyvesant,boerum hill,1
2,upper east side,woodside,10
2,Auburndale,Auburndale,2
2,upper west side,upper west side,2669
2,yorkville,astoria-long island city,2
2,murray hill,park slope,2
2,morningside heights,chelsea,6
2,JFK,south bronx,9
2,clinton,hamilton heights,10
2,boerum hill,west village,1
2,bedford-stuyvesant,carroll gardens,1
2,murray hill,flushing,3
2,brooklyn-downtown,carroll gardens,2
2,north sutton area,midtown,156
2,sunny side,JFK,6
2,garment district,east village,139
2,LGA,clinton,87
2,tribeca,cobble hill,4
2,carroll gardens,soho,2
2,brooklyn-downtown,clinton,2
2,JFK,fordham,2
2,gramercy,parkchester,1
2,garment district,astoria-long island city,20
2,west village,lower east side,58
2,chelsea,morningside heights,12
2,east harlem,east harlem,35
2,carroll gardens,chelsea,2
2,financial district,forest hills,3
2,LGA,east harlem,2
2,upper east side,jackson height,9
2,murray hill,brooklyn-downtown,2
2,gramercy,park slope,11
2,williamsburg,maspeth,2
2,murray hill,bedford-stuyvesant,2
2,jamaica,midtown,3
2,east village,university heights,1
2,morningside heights,clinton,16
2,kwq gardens,jamaica,5
2,brooklyn-downtown,brooklyn-downtown,11
2,upper west side,bedford-stuyvesant,5
2,upper west side,bushwick,1
2,harlem,hamilton heights,26
2,boerum hill,sunny side,1
2,garment district,west village,141
2,canarsie,bushwick,1
2,cobble hill,JFK,2
2,chelsea,carroll gardens,6
2,carnegie hill,LGA,3
2,gramercy,spuyten duyvil,1
2,financial district,bushwick,1
2,morningside heights,mott haven,4
2,battery park,morningside heights,1
2,sunny side,jackson height,6
2,soho,cobble hill,2
2,astoria-long island city,williamsburg,5
2,carroll gardens,west village,3
2,JFK,bedford park,4
2,little italy,washington heights,3
2,JFK,springfield gardens,24
2,upper east side,maspeth,5
2,murray hill,JFK,55
2,clinton,greenwich village,140
2,JFK,brownsville,9
2,midtown,north sutton area,140
2,inwood,washington heights,1
2,upper east side,chinatown,18
2,greenwich village,clinton,135
2,tribeca,astoria-long island city,1
2,clinton,the rockaways,1
2,north sutton area,clinton,17
2,LGA,greenwich village,31
2,LGA,sunny side,18
2,carroll gardens,lower east side,1
2,clinton,high bridge,1
2,lower east side,borough park,2
2,washington heights,chelsea,1
2,morningside heights,financial district,4
2,north sutton area,north sutton area,23
2,astoria-long island city,astoria-long island city,154
2,upper west side,mott haven,7
2,park slope,bedford-stuyvesant,6
2,upper east side,morris heights,1
2,central park,chelsea,53
2,east village,morningside heights,8
2,soho,midtown,205
2,midtown,central park,361
2,upper east side,morningside heights,44
2,west village,clearview,1
2,little italy,park slope,1
2,JFK,throggs neck,3
2,garment district,woodlawn-nordwood,1
2,chelsea,fort green,7
2,bushwick,ridgewood,3
2,garment district,bushwick,2
2,battery park,borough park,1
2,jamaica,central park,2
2,chelsea,high bridge,1
2,LGA,upper west side,76
2,chelsea,tribeca,119
2,north sutton area,park slope,3
2,springfield gardens,upper west side,1
2,gramercy,tremont,1
2,LGA,tremont,1
2,lower east side,LGA,13
2,upper west side,carroll gardens,2
2,morningside heights,garment district,2
2,williamsburg,JFK,1
2,battery park,brooklyn-downtown,5
2,chinatown,upper west side,9
2,clinton,bedford park,2
2,LGA,jamaica,8
2,financial district,upper east side,85
2,clinton,financial district,83
2,LGA,borough park,1
2,little italy,carnegie hill,3
2,JFK,utopia,36
2,yorkville,little italy,1
2,morningside heights,midtown,29
2,garment district,borough park,1
2,financial district,central park,31
2,union port,union port,1
2,greenwich village,LGA,18
2,chinatown,cobble hill,3
2,chinatown,tribeca,6
2,midtown,parkchester,2
2,upper west side,spuyten duyvil,2
2,east harlem,north sutton area,1
2,upper east side,middle village,4
2,midtown,astoria-long island city,44
2,parkchester,south bronx,1
2,upper west side,garment district,230
2,lower east side,garment district,72
2,brooklyn-downtown,greenwich village,8
2,yorkville,union port,2
2,upper east side,sunny side,54
2,upper east side,brooklyn-downtown,3
2,boerum hill,east village,3
2,JFK,baychester,1
2,carroll gardens,greewood,3
2,financial district,LGA,21
2,midtown,chinatown,33
2,clinton,east harlem,11
2,JFK,tribeca,18
2,upper west side,harlem,280
2,williamsburg,east village,5
2,soho,ridgewood,2
2,midtown,boerum hill,6
2,mapleton-flatlands,financial district,1
2,fort green,brooklyn-downtown,7
2,washington heights,university heights,1
2,little italy,hamilton heights,1
2,LGA,bushwick,12
2,hamilton heights,LGA,2
2,battery park,lower east side,48
2,woodside,jackson height,6
2,financial district,borough park,1
2,upper west side,east harlem,112
2,east village,high bridge,1
2,east village,central park,14
2,lower east side,boerum hill,3
2,midtown,borough park,2
2,gramercy,clearview,1
2,garment district,tribeca,71
2,financial district,harlem,6
2,east harlem,murray hill,1
2,financial district,canarsie,1
2,forest hills,lower east side,1
2,chinatown,boerum hill,1
2,park slope,gramercy,1
2,clinton,north sutton area,15
2,west village,clinton,125
2,gramercy,morningside heights,9
2,midtown,battery park,162
2,east village,midtown,273
2,midtown,murray hill,490
2,murray hill,boerum hill,1
2,garment district,gramercy,502
2,LGA,greewood,5
2,clinton,carnegie hill,14
2,tribeca,north sutton area,1
2,east harlem,chelsea,2
2,mapleton-flatlands,williamsburg,2
2,jamaica,jamaica,9
2,upper west side,baychester,1
2,williamsburg,carnegie hill,1
2,battery park,fort green,8
2,chinatown,little italy,13
2,greenwich village,upper west side,85
2,chelsea,upper east side,279
2,east village,north sutton area,24
2,lower east side,bay ridge,4
2,chelsea,morris park,1
2,battery park,carroll gardens,5
2,east harlem,midtown,13
2,morningside heights,harlem,43
2,harlem,soho,1
2,upper west side,lower east side,53
2,murray hill,greenwich village,123
2,morningside heights,tribeca,1
2,tribeca,upper west side,23
2,central park,north sutton area,7
2,chelsea,fordham,1
2,midtown,throggs neck,2
2,upper east side,gravesend-sheepshead bay,3
2,JFK,south beach,2
2,upper west side,tribeca,39
2,upper east side,east harlem,206
2,gramercy,soundview,1
2,lower east side,upper east side,69
2,astoria-long island city,morris heights,1
2,williamsburg,park slope,1
2,williamsburg,garment district,3
2,astoria-long island city,soho,3
2,east village,carnegie hill,4
2,woodside,woodside,7
2,greenwich village,financial district,186
2,LGA,springfield gardens,1
2,boerum hill,cobble hill,2
2,gramercy,LGA,42
2,LGA,Auburndale,7
2,queensboro hill,flushing,1
2,upper east side,williamsburg,27
2,brooklyn-downtown,garment district,4
2,washington heights,inwood,1
2,williamsburg,greenwich village,2
2,east harlem,williamsburg,2
2,clinton,queensboro hill,1
2,murray hill,union port,2
2,north sutton area,carnegie hill,4
2,LGA,cobble hill,5
2,morningside heights,east village,1
2,garment district,williamsburg,16
2,garment district,clinton,457
2,gramercy,garment district,559
2,jackson height,gramercy,2
2,JFK,glendale,5
2,tribeca,fort green,17
2,JFK,greewood,3
2,williamsburg,williamsburg,49
2,JFK,woodside,3
2,fort green,sunny side,2
2,central park,central park,114
2,soho,williamsburg,29
2,yorkville,morningside heights,5
2,lower east side,soundview,1
2,carnegie hill,sunny side,1
2,LGA,JFK,46
2,murray hill,yorkville,11
2,jackson height,jackson height,10
2,upper west side,fort green,5
2,gramercy,borough park,1
2,tribeca,gramercy,65
2,lower east side,murray hill,59
2,battery park,boerum hill,1
2,lower east side,morningside heights,1
2,yorkville,JFK,5
2,lower east side,east village,192
2,LGA,harlem,11
2,upper west side,east village,61
2,west village,jamaica,1
2,LGA,park slope,16
2,carroll gardens,upper east side,1
2,JFK,murray hill,59
2,williamsburg,bedford-stuyvesant,10
2,carroll gardens,bedford-stuyvesant,1
2,garment district,mott haven,1
2,north sutton area,upper west side,45
2,tribeca,financial district,286
2,greenwich village,bedford-stuyvesant,10
2,north sutton area,lower east side,32
2,east harlem,LGA,1
2,LGA,bay ridge,5
2,financial district,bedford-stuyvesant,20
2,upper west side,north sutton area,41
2,bedford-stuyvesant,midtown,1
2,cobble hill,murray hill,1
2,forest hills,JFK,2
2,yorkville,soho,4
2,woodside,chelsea,1
2,north sutton area,sunny side,8
2,jamaica,upper east side,5
2,midtown,jackson height,7
2,woodhaven-richmond hill,jamaica,2
2,east harlem,greenwich village,2
2,clinton,fort green,9
2,east village,financial district,112
2,north sutton area,central park,12
2,flushing,LGA,2
2,financial district,financial district,298
2,financial district,woodhaven-richmond hill,1
2,cobble hill,chelsea,1
2,greenwich village,borough park,1
2,astoria-long island city,canarsie,1
2,chelsea,bay ridge,1
2,morningside heights,parkchester,2
2,soho,east harlem,2
2,lower east side,park slope,10
2,LGA,kwq gardens,5
2,cobble hill,midtown,1
2,greenwich village,greenwich village,384
2,JFK,canarsie,4
2,harlem,soundview,3
2,murray hill,financial district,71
2,lower east side,kings bridge,1
2,central park,greenwich village,44
2,forest hills,middle village,1
2,west village,inwood,1
2,utopia,kwq gardens,1
2,north sutton area,upper east side,207
2,east harlem,central park,7
2,tribeca,borough park,1
2,north sutton area,soho,9
2,chelsea,bensonhurst,1
2,boerum hill,murray hill,2
2,chinatown,clinton,7
2,lower east side,midtown,123
2,upper east side,park slope,15
2,chelsea,brooklyn-downtown,11
2,fort green,upper east side,3
2,tribeca,east brooklyn,2
2,north sutton area,LGA,7
2,chelsea,little italy,50
2,garment district,boerum hill,3
2,jackson height,clinton,1
2,harlem,tribeca,2
2,gravesend-sheepshead bay,gravesend-sheepshead bay,1
2,williamsburg,soho,5
2,upper east side,soundview,6
2,east village,gramercy,434
2,clinton,clinton,415
2,greenwich village,springfield gardens,1
2,soho,yorkville,5
2,LGA,forest hills,13
2,mott haven,tremont,1
2,chinatown,lower east side,23
2,chelsea,lower east side,127
2,brooklyn-downtown,bushwick,2
2,east harlem,financial district,3
2,little italy,lower east side,39
2,lower east side,gramercy,153
2,garment district,garment district,445
2,utopia,battery park,1
2,gramercy,battery park,68
2,east harlem,bedford-stuyvesant,1
2,boerum hill,boerum hill,8
2,LGA,baychester,1
2,clinton,washington heights,7
2,financial district,jackson height,3
2,gramercy,north sutton area,71
2,JFK,sunny side,22
2,chelsea,LGA,35
2,midtown,kings bridge,1
2,carnegie hill,soho,7
2,maspeth,jackson height,2
2,morningside heights,morningside heights,33
2,bedford-stuyvesant,brownsville,1
2,fort green,JFK,2
2,LGA,tribeca,18
2,sunny side,washington heights,1
2,battery park,tribeca,111
2,central park,harlem,53
2,brooklyn-downtown,bay ridge,1
2,yorkville,murray hill,6
2,central park,astoria-long island city,1
2,east village,bushwick,4
2,yorkville,lower east side,7
2,east village,sunny side,6
2,clinton,east village,59
2,soho,upper east side,62
2,financial district,morningside heights,2
2,JFK,woodhaven-richmond hill,18
2,williamsburg,clinton,1
2,midtown,yorkville,64
2,north sutton area,little italy,4
2,mott haven,east harlem,3
2,jamaica,astoria-long island city,1
2,financial district,astoria-long island city,11
2,garment district,greenwich village,238
2,greenwich village,bensonhurst,1
2,lower east side,morris park,1
2,midtown,mott haven,2
2,midtown,brownsville,1
2,sunny side,financial district,1
2,soho,JFK,12
2,astoria-long island city,sunny side,20
2,east harlem,garment district,4
2,east village,yorkville,7
2,woodside,lower east side,1
2,garment district,woodhaven-richmond hill,1
2,LGA,fordham,1
2,upper east side,cobble hill,3
2,battery park,west village,77
2,carnegie hill,carnegie hill,22
2,forest hills,jackson height,1
2,upper east side,gramercy,633
2,harlem,kings bridge,1
2,upper east side,JFK,87
2,university heights,garment district,1
2,yorkville,gramercy,18
2,LGA,woodside,4
2,garment district,financial district,127
2,astoria-long island city,upper west side,7
2,JFK,williams bridge,2
2,gramercy,maspeth,2
2,east harlem,country club,2
2,hamilton heights,upper east side,6
2,clinton,tremont,1
2,brooklyn-downtown,greewood,2
2,williamsburg,midtown,8
2,east harlem,battery park,1
2,carnegie hill,morningside heights,4
2,upper east side,east village,222
2,gramercy,williamsburg,37
2,lower east side,tribeca,50
2,east village,washington heights,6
2,gramercy,bedford-stuyvesant,7
2,midtown,upper east side,1659
2,carnegie hill,greenwich village,12
2,soho,chinatown,16
2,garment district,flushing,1
2,astoria-long island city,carnegie hill,2
2,central park,battery park,11
2,washington heights,east harlem,2
2,brooklyn-downtown,soho,4
2,mott haven,mott haven,5
2,jackson height,lower east side,2
2,boerum hill,upper west side,2
2,murray hill,the rockaways,1
2,upper east side,laurelton,1
2,murray hill,harlem,13
2,kwq gardens,kwq gardens,1
2,gramercy,upper west side,176
2,midtown,chelsea,735
2,upper west side,utopia,1
2,woodside,east brooklyn,1
2,harlem,murray hill,5
2,upper west side,jamaica,1
2,upper west side,washington heights,83
2,battery park,north sutton area,3
2,greewood,greewood,1
2,midtown,wakefield-williamsbridge,1
2,lower east side,central park,5
2,park slope,garment district,1
2,midtown,fordham,1
2,upper west side,sunny side,11
2,tribeca,west village,115
2,forest hills,flushing,1
2,brooklyn-downtown,murray hill,3
2,murray hill,west village,59
2,astoria-long island city,maspeth,1
2,garment district,carnegie hill,19
2,clinton,lower east side,60
2,harlem,lower east side,1
2,greenwich village,JFK,22
2,LGA,boerum hill,11
2,chinatown,bedford-stuyvesant,1
2,murray hill,williamsburg,3
2,JFK,country club,2
2,upper west side,park slope,8
2,yorkville,midtown,66
2,chinatown,ridgewood,1
2,LGA,bedford-stuyvesant,18
2,jackson height,Auburndale,1
2,midtown,inwood,6
2,morningside heights,north sutton area,1
2,maspeth,middle village,1
2,chinatown,west village,6
2,central park,morris park,3
2,clinton,astoria-long island city,7
2,battery park,midtown,166
2,maspeth,sunny side,1
2,upper west side,little italy,13
2,LGA,sunset park,2
2,LGA,spuyten duyvil,3
2,chinatown,upper east side,17
2,greenwich village,lower east side,195
2,clinton,inwood,4
2,west village,flushing,1
2,central park,lower east side,15
2,central park,midtown,361
2,upper east side,garment district,527
2,jamaica,west village,2
