  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
744860 94789 201509280351 360   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1027.0 30.33 1026.2 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509280451 020   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1026.5 30.31 1025.6  72  56  0.00 ***** ***** ***** ** 
744860 94789 201509280459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  72 *** ***** *****  0.00 *****  0 
744860 94789 201509280551 010   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   58 1026.2 30.31 1025.6  65  61  0.00 ***** ***** ***** ** 
744860 94789 201509280600 010   5 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   58 1026.2 ***** 1025.3  65  56 ***** ***** ***** ***** ** 
744860 94789 201509280651 010   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   59 1025.7 30.29 1024.9 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509280747 360   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   59 ****** 30.28 1024.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201509280751 360   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   59 1025.2 30.28 1024.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509280758 360   7 ***   9 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   61 ****** 30.28 1024.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201509280849 360   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   59 ****** 30.26 1023.9 *** *** ***** ***** ***** ***** ** 
744860 94789 201509280851 010   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   59 1024.7 30.26 1023.9 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509280900 010   7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   59 1024.7 ***** 1023.6 *** *** ***** ***** ***** ***** ** 
744860 94789 201509280934 020   7 ***   3 *** * * *  1.5 ** ** ** ** 10 ** ** ** *   63   61 ****** 30.26 1023.9 *** *** ***** ***** ***** ***** ** 
744860 94789 201509280951 020   8 ***   3 *** * * *  1.0 ** ** ** ** 10 ** ** ** *   63   60 1024.7 30.26 1023.9 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509281049 010   8 ***   2 *** * * *  0.1 ** ** ** ** 10 ** ** ** *   63   61 ****** 30.27 1024.2 *** *** ***** ***** ***** ***** ** 
744860 94789 201509281051 020   7 ***   2 *** * * *  0.1 ** ** ** ** 10 ** ** ** *   63   61 1024.8 30.27 1024.2 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509281151 040   7 ***   2 *** * * *  0.1 ** ** ** ** 10 ** ** ** *   64   62 1025.0 30.27 1024.2  64  61  0.00 ***** ***** ***** ** 
744860 94789 201509281200 040   7 *** *** OVC * * *  0.1 10 ** ** ** ** ** ** ** *   64   62 1025.0 ***** 1023.9  72  61 ***** ***** ***** ***** ** 
744860 94789 201509281251 020   7 ***   2 *** * * *  0.1 ** ** ** ** 10 ** ** ** *   65   63 1025.2 30.28 1024.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509281336 020   7 ***   4 *** * * *  1.5 ** ** ** ** 10 ** ** ** *   66   64 ****** 30.27 1024.2 *** *** ***** ***** ***** ***** ** 
744860 94789 201509281351 020   7 ***   5 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   68   64 1025.2 30.28 1024.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509281419 040   5 *** 190 *** * * *  9.1 ** ** ** ** ** ** ** ** *   72   64 ****** 30.28 1024.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201509281451 020   6 ***  43 *** * * * 10.0 ** ** ** ** ** ** ** ** *   74   63 1024.9 30.27 1024.2 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509281500 020   6 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   74   63 1024.9 ***** 1023.9 *** *** ***** ***** ***** ***** ** 
744860 94789 201509281551 050   3 ***  47 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   74   63 1024.5 30.26 1023.9 *** ***  0.00T***** ***** ***** ** 
744860 94789 201509281651 ***   0 ***  31 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   67 1024.0 30.24 1023.2 *** ***  0.04 ***** ***** ***** ** 
744860 94789 201509281751 110   7 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   66 1023.3 30.22 1022.5  77  64  0.00  0.04 ***** ***** ** 
744860 94789 201509281800 110   7 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   77   66 1023.3 ***** 1022.2  77  64 *****  0.04 ***** ***** ** 
744860 94789 201509281851 150   7 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   78   67 1022.6 30.20 1021.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509281951 140   7 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   66 1021.9 30.18 1021.2 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509282051 130   9 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   66 1021.5 30.17 1020.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509282100 130   9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   77   66 1021.5 ***** 1020.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201509282151 130   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   74   66 1021.4 30.16 1020.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509282251 100   7 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   66 1021.2 30.16 1020.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509282342 100   7 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   66 ****** 30.15 1020.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201509282351 110   7 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   66 1021.1 30.15 1020.1  79  71  0.00 ***** ***** ***** ** 
744860 94789 201509290000 110   7 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   71   66 1021.1 ***** 1019.9  79  61 ***** ***** ***** ***** ** 
744860 94789 201509290051 090   6 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   66 1021.2 30.16 1020.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509290151 100   3 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   66 1021.0 30.15 1020.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509290251 070   5 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   67 1020.9 30.15 1020.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509290300 ***   0 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   70   67 1020.9 ***** 1019.9 *** *** ***** ***** ***** ***** ** 
744860 94789 201509290351 070   3 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   67 1020.5 30.14 1019.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509290451 110   5 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   68 1020.3 30.13 1019.5  79  61  0.00 ***** ***** ***** ** 
744860 94789 201509290459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  79 *** ***** *****  0.04 *****  0 
744860 94789 201509290538 ***   0 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   66 ****** 30.13 1019.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201509290551 ***   0 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   68 1020.1 30.12 1019.1  71  70  0.00 ***** ***** ***** ** 
744860 94789 201509290600 ***   0 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   71   68 1020.1 ***** 1018.8  71  61 ***** ***** ***** ***** ** 
744860 94789 201509290651 090   3 ***  90 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   71   68 1019.7 30.11 1018.8 *** ***  0.00T***** ***** ***** ** 
744860 94789 201509290751 130   5 *** 150 *** * * *  8.0 ** ** ** ** ** ** ** ** *   71   68 1019.2 30.10 1018.5 *** ***  0.00T***** ***** ***** ** 
744860 94789 201509290851 ***   0 *** 150 *** * * *  8.0 ** ** ** ** ** ** ** ** *   71   69 1019.1 30.10 1018.5 *** ***  0.00 ***** *****  0.00T** 
744860 94789 201509290900 ***   0 *** *** OVC * * *  7.5 ** ** ** ** ** ** ** ** *   71   69 1019.1 ***** 1018.2 *** *** ***** ***** *****  0.00T** 
744860 94789 201509290951 ***   0 *** 150 *** * * *  7.0 ** ** ** ** ** ** ** ** *   70   68 1019.0 30.09 1018.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509291051 090   5 *** 120 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   70   67 1018.9 30.09 1018.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509291149 090   3 ***  25 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   72   70 ****** 30.10 1018.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201509291151 080   3 ***  25 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   71   69 1019.1 30.10 1018.5  71  69  0.00  0.00T 0.04 ***** ** 
744860 94789 201509291200 080   3 *** *** BKN * * *  5.0 10 ** ** ** ** ** ** ** *   71   69 1019.1 ***** 1018.2  79  69 *****  0.00T 0.04 ***** ** 
744860 94789 201509291221 110   5 *** 130 *** * * *  2.0 ** ** ** ** 10 ** ** ** *   72   70 ****** 30.09 1018.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201509291240 110   6 ***  22 *** * * *  2.5 ** ** ** ** 10 ** ** ** *   73   72 ****** 30.09 1018.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201509291251 110   7 ***  22 *** * * *  2.5 ** ** ** ** 10 ** ** ** *   73   70 1019.1 30.10 1018.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509291259 130   6 ***  29 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   73   72 ****** 30.10 1018.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201509291333 110   6 ***  12 *** * * *  4.0 05 ** ** ** 05 ** ** ** *   75   70 ****** 30.09 1018.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201509291351 110   5 ***  12 *** * * *  4.0 05 ** ** ** 05 ** ** ** *   76   71 1018.9 30.09 1018.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509291451 160   8 ***  12 *** * * *  6.0 05 ** ** ** 05 ** ** ** *   78   70 1018.7 30.08 1017.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509291500 160   8 *** *** BKN * * *  5.6 05 ** ** ** ** ** ** ** *   78   70 1018.7 ***** 1017.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201509291504 170   7 *** 722 SCT * * *  6.0 05 ** ** ** 05 ** ** ** *   79   70 ****** 30.08 1017.8 *** *** ***** ***** ***** ***** ** 
744860 94789 201509291549 140   7 ***   7 *** * * *  3.0 05 ** ** ** ** ** ** ** *   77   70 ****** 30.07 1017.4 *** *** ***** ***** ***** ***** ** 
744860 94789 201509291551 170   7 ***   7 *** * * *  3.0 05 ** ** ** 05 ** ** ** *   77   71 1018.2 30.07 1017.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509291649 180   8 *** 722 *** * * *  5.0 05 ** ** ** ** ** ** ** *   79   70 ****** 30.05 1016.8 *** *** ***** ***** ***** ***** ** 
744860 94789 201509291651 190  10 *** 722 *** * * *  5.0 05 ** ** ** 05 ** ** ** *   79   70 1017.7 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201509291751 170   8 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   69 1017.1 30.04 1016.4  79  71  0.00 ***** ***** ***** ** 
744860 94789 201509291800 170   8 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   79   69 1017.1 ***** 1016.1  79  71 ***** ***** ***** ***** ** 
