YR--MODAHRMN,MAX,MIN,PCP01,SD
201512150051,***,***,*****,**
201512150151,***,***,0,**
201512150251,61,53,0,**
201512150300,61,***,*****,0
201512150311,61,***,0,**
201512150349,61,53,*****,**
201512150351,***,***,0.01,**
201512150451,***,***,0.08,**
201512150459,***,***,0.08,**
201512150551,***,***,0.08,**
201512150600,***,***,0,**
201512150651,***,***,*****,**
201512150734,***,***,0,**
201512150736,***,***,0,**
201512150751,64,***,0,**
201512150851,61,59,*****,**
201512150900,***,***,0,**
201512150951,***,***,0,**
201512151051,***,***,0,**
201512151151,***,***,*****,**
201512151200,***,***,0,**
201512151251,***,***,0,**
201512151351,61,59,0,**
201512151451,64,57,*****,**
201512151500,***,***,0,**
201512151551,***,***,0,**
201512151651,***,***,0,**
201512151751,***,***,*****,**
201512151800,***,***,0,**
201512151851,***,***,0,**
201512151951,62,57,0,**
201512152051,62,57,*****,**
201512152100,***,***,0,**
201512152151,***,***,0,**
201512152251,***,***,0,**
201512152351,***,***,*****,**
201512160000,***,***,0,**
201512160051,64,53,0,**
201512160151,64,***,*****,0
201512160251,***,***,0,**
201512160300,***,***,0,**
201512160351,***,***,0,**
201512160451,***,***,0,**
201512160459,***,***,*****,**
201512160551,***,***,0,**
201512160651,***,***,0,**
201512160751,53,46,0,**
201512160851,64,46,*****,**
201512160900,***,***,0,**
201512160951,***,***,0,**
201512161051,***,***,0,**
201512161151,***,***,*****,**
201512161200,***,***,*****,**
201512161251,***,***,0,**
201512161351,***,***,0,**
201512161451,53,45,0,**
201512161500,53,45,*****,**
201512161536,***,***,0,**
201512161551,***,***,0,**
201512161651,***,***,0,**
201512161751,***,***,*****,**
201512161800,***,***,0,**
201512161851,***,***,0,**
201512161951,53,47,0,**
201512162051,53,46,*****,**
201512162100,***,***,0,**
201512162151,***,***,0,**
201512162251,***,***,0,**
201512162351,***,***,0,**
201512170000,***,***,0,**
201512170027,***,***,0.01,**
201512170047,***,***,0.01,**
201512170051,***,***,0.04,**
201512170118,***,***,*****,**
201512170135,***,***,0.01,**
201512170148,***,***,0,**
201512170151,53,45,0,**
201512170251,53,45,0,**
201512170300,53,***,*****,0
201512170320,51,49,0,**
201512170351,53,46,*****,**
201512170449,***,***,0,**
201512170451,***,***,0,**
201512170459,***,***,0,**
201512170551,***,***,0,T**
201512170600,***,***,*****,**
201512170635,***,***,0,**
201512170651,***,***,*****,**
201512170751,***,***,0,**
201512170851,54,50,0,**
201512170900,***,49,*****,**
201512170951,***,***,0,**
201512170958,***,***,*****,**
201512171051,***,***,0,**
201512171151,***,***,*****,**
201512171200,***,***,0,**
201512171251,***,***,*****,**
201512171344,***,***,0.01,**
201512171351,***,***,0.06,**
201512171449,57,***,0.12,**
201512171451,57,47,*****,**
201512171500,***,***,0.02,**
201512171551,***,***,0.07,**
201512171651,***,***,0.05,**
201512171751,***,***,*****,**
201512171800,***,***,0.12,**
201512171803,***,***,0.15,**
201512171851,***,***,0.34,**
201512171928,***,***,*****,**
201512171949,***,***,0.38,**
201512171951,***,***,0.07,**
201512172025,***,***,*****,**
201512172051,58,57,0,**
201512172100,58,50,*****,**
201512172151,***,***,*****,**
201512172251,***,***,0,**
201512172349,***,***,0,**
201512172351,***,***,0,**
201512180000,***,***,*****,**
201512180049,***,***,*****,**
201512180051,***,***,*****,**
201512180151,***,***,0,**
201512180251,59,50,0,**
201512180300,59,***,*****,0
201512180331,59,55,0,**
201512180349,59,50,*****,**
201512180351,***,***,0,**
201512180451,***,***,*****,**
201512180459,***,***,0,**
201512180551,***,***,*****,**
201512180600,***,***,0,**
201512180651,***,***,*****,**
201512180741,***,***,0,**
201512180751,***,***,0,**
201512180820,***,***,*****,**
201512180851,56,53,0,**
201512180900,59,53,*****,**
201512180951,***,***,0,**
201512181051,***,***,*****,**
201512181137,***,***,0,**
201512181151,***,***,0,**
201512181200,***,***,*****,**
201512181251,***,***,0,**
201512181317,***,***,0,**
201512181351,53,45,0.01,**
201512181451,56,45,*****,**
201512181500,***,***,0,**
201512181551,***,***,0,**
201512181651,***,***,0,T**
201512181751,***,***,*****,T**
201512181800,***,***,0,**
201512181851,***,***,0,**
201512181951,47,43,0,**
201512182051,53,43,*****,**
201512182100,***,***,0,**
201512182151,***,***,0,**
201512182251,***,***,0,**
201512182351,***,***,*****,**
201512190000,***,***,0,**
201512190051,58,39,0,**
201512190151,58,***,*****,0
201512190251,43,38,0,**
201512190300,56,38,*****,**
201512190351,***,***,0,**
201512190451,***,***,0,**
201512190459,***,***,0,**
201512190551,***,***,*****,**
201512190600,***,***,0,**
201512190651,***,***,0,**
201512190751,40,36,0,**
201512190851,58,36,*****,**
201512190900,***,***,0,**
201512190951,***,***,0,**
201512191051,***,***,0,**
201512191151,***,***,*****,**
201512191200,***,***,0,**
201512191251,***,***,0,**
201512191351,41,36,0,**
201512191451,41,36,*****,**
201512191500,***,***,0,**
201512191551,***,***,0,**
201512191651,***,***,0,**
201512191751,***,***,*****,**
201512191800,***,***,0,**
201512191851,***,***,0,**
201512191951,41,39,0,**
201512192051,41,36,*****,**
201512192100,***,***,0,**
201512192151,***,***,0,**
201512192251,***,***,0,**
201512192351,***,***,*****,**
201512200000,***,***,0,**
201512200051,41,36,0,**
201512200151,41,***,*****,0
201512200251,40,38,0,**
201512200300,40,36,*****,**
201512200351,***,***,0,**
201512200451,***,***,0,**
201512200459,***,***,0,**
201512200551,***,***,*****,**
201512200600,***,***,0,**
201512200651,***,***,0,**
201512200751,40,36,0,**
201512200851,41,36,*****,**
201512200900,***,***,0,**
201512200951,***,***,0,**
201512201051,***,***,0,**
201512201151,***,***,*****,**
201512201200,***,***,0,**
201512201251,***,***,0,**
201512201351,42,35,0,**
201512201451,42,35,*****,**
201512201500,***,***,0,**
201512201551,***,***,0,**
201512201651,***,***,0,**
201512201751,***,***,*****,**
201512201800,***,***,0,**
201512201851,***,***,0,**
201512201951,44,40,0,**
201512202051,44,36,*****,**
201512202100,***,***,0,**
201512202151,***,***,0,**
201512202251,***,***,0,**
201512202351,***,***,*****,**
201512210000,***,***,0,**
201512210051,44,35,0,**
201512210151,44,***,*****,0
201512210251,42,38,0,**
201512210300,42,36,*****,**
201512210351,***,***,0,**
201512210451,***,***,0,**
201512210459,***,***,0,**
201512210551,***,***,*****,**
201512210600,***,***,0,**
201512210651,***,***,0,**
201512210751,46,38,0,**
201512210851,44,38,*****,**
201512210900,***,***,0,**
201512210951,***,***,0,**
201512211051,***,***,0,**
201512211151,***,***,*****,**
201512211200,***,***,0,**
201512211251,***,***,0,**
201512211351,53,44,0,**
201512211451,53,40,*****,**
201512211500,***,***,0,**
201512211551,***,***,0,**
201512211651,***,***,0,**
201512211751,***,***,*****,**
201512211800,***,***,0,**
201512211851,***,***,0,**
201512211951,55,51,0,**
201512212051,55,38,*****,**
201512212100,***,***,0,**
201512212151,***,***,0,**
201512212251,***,***,0,**
201512212351,***,***,*****,**
201512220000,***,***,0,**
201512220051,55,38,0,**
201512220151,55,***,*****,0
201512220251,54,53,0,**
201512220300,54,38,*****,**
201512220351,***,***,0,**
201512220451,***,***,0,**
201512220459,***,***,0,**
201512220551,***,***,*****,**
201512220600,***,***,0,**
201512220651,***,***,0,**
201512220751,55,52,0,**
201512220851,55,52,*****,**
201512220900,***,***,0,**
201512220951,***,***,0,**
201512221051,***,***,0.04,**
201512221151,***,***,*****,**
201512221200,***,***,0.04,**
201512221251,***,***,0.03,**
201512221351,***,***,0,**
201512221451,***,***,0.01,**
201512221500,***,***,*****,**
201512221541,***,***,0.03,**
201512221551,***,***,*****,**
201512221620,56,54,0.04,**
201512221632,56,51,*****,**
201512221643,***,***,0,**
201512221651,***,***,0,**
201512221749,***,***,0.01,**
201512221751,***,***,*****,**
201512221800,***,***,0.04,**
201512221851,***,***,*****,**
201512221922,***,***,0.01,**
201512221951,***,***,0.01,**
201512222049,***,***,0,**
201512222051,***,***,0,**
201512222100,59,55,0,**
201512222130,59,52,*****,**
201512222147,***,***,0,**
201512222151,***,***,*****,**
201512222251,***,***,0,**
201512222351,***,***,0,**
201512230000,***,***,*****,**
201512230051,***,***,*****,**
201512230125,***,***,0,**
201512230151,***,***,*****,**
201512230251,60,52,0,**
201512230300,60,***,*****,0
201512230349,60,52,0,**
201512230351,60,52,*****,**
201512230422,***,***,*****,**
201512230451,***,***,0,**
201512230459,***,***,*****,**
201512230551,***,***,*****,**
201512230600,***,***,*****,**
201512230635,***,***,0,**
201512230651,***,***,*****,**
201512230704,***,***,0,**
201512230711,***,***,*****,**
201512230743,***,***,*****,**
201512230751,***,***,0,**
201512230849,***,***,*****,**
201512230851,***,***,0,**
201512230900,***,***,*****,**
201512230941,***,***,*****,**
201512230951,***,***,*****,**
201512231049,54,48,0,**
201512231051,60,48,*****,**
201512231106,***,***,0,**
201512231139,***,***,0,**
201512231149,***,***,*****,**
201512231151,***,***,0,**
201512231200,***,***,*****,**
201512231251,***,***,*****,**
201512231351,***,***,0,**
201512231449,***,***,0.01,**
201512231451,***,***,*****,**
201512231500,***,***,0.02,**
201512231539,57,50,0.01,**
201512231551,57,50,*****,**
201512231627,***,***,0.02,**
201512231649,***,***,0,**
201512231651,***,***,0.08,**
201512231751,***,***,*****,**
201512231800,***,***,0.03,**
201512231851,***,***,0.45,**
201512231951,***,***,0.56,**
201512232051,***,***,0.21,**
201512232100,***,***,0.02,**
201512232104,60,57,0.04,**
201512232149,60,48,*****,**
201512232151,***,***,0.03,**
201512232251,***,***,0.06,**
201512232302,***,***,0.07,**
201512232351,***,***,0.01,**
201512240000,***,***,*****,**
201512240048,***,***,0.07,**
201512240051,63,48,0.01,**
201512240151,63,***,*****,0
201512240251,63,59,0,**
201512240300,63,48,*****,**
201512240351,***,***,0,**
201512240451,***,***,0,**
201512240459,***,***,0,**
201512240551,***,***,*****,**
201512240600,***,***,0,**
201512240651,***,***,0,**
201512240751,61,57,0,**
201512240851,63,57,*****,**
201512240900,***,***,*****,**
201512240951,***,***,0,**
201512241051,***,***,0,**
201512241151,***,***,*****,**
201512241200,***,***,*****,**
201512241207,***,***,0,**
201512241251,***,***,*****,**
201512241351,***,***,0,**
201512241411,***,***,*****,**
201512241449,***,***,0,**
201512241451,68,57,0.01,**
201512241500,68,57,*****,**
201512241551,***,***,0,**
201512241601,***,***,0.01,**
201512241651,***,***,0,**
201512241751,***,***,0,**
201512241800,***,***,*****,**
201512241851,***,***,0,**
201512241951,***,***,0,**
201512242031,69,60,0,**
201512242051,69,57,*****,**
201512242100,***,***,0,**
201512242151,***,***,0,**
201512242251,***,***,0,**
201512242351,***,***,*****,**
201512250000,***,***,*****,**
201512250051,***,***,0,**
201512250151,***,***,*****,**
201512250251,***,***,*****,**
201512250300,***,***,*****,**
201512250339,***,***,*****,**
201512250351,69,57,0,**
201512250408,69,57,*****,0
201512250418,***,***,*****,**
201512250441,61,***,0,**
201512250449,61,57,*****,**
201512250451,***,***,*****,**
201512250459,***,***,*****,**
201512250519,***,***,0,**
201512250551,***,***,0,**
201512250600,***,***,0,**
201512250635,***,***,0,T**
201512250649,***,***,*****,T**
201512250651,***,***,*****,**
201512250751,***,***,*****,**
201512250816,***,***,0,**
201512250851,***,***,*****,**
201512250900,***,***,*****,**
201512250931,***,***,*****,**
201512250943,***,***,*****,**
201512250951,***,***,0,**
201512251010,***,***,*****,**
201512251028,60,52,0,**
201512251035,69,52,*****,**
201512251049,***,***,*****,**
201512251051,***,***,*****,**
201512251149,***,***,*****,**
201512251151,***,***,0,**
201512251200,***,***,*****,**
201512251205,***,***,0,**
201512251216,***,***,0.01,**
201512251249,***,***,0,**
201512251251,***,***,*****,**
201512251333,***,***,0,**
201512251351,***,***,0,**
201512251451,***,***,0,**
201512251456,***,***,0,**
201512251500,***,***,0.01,**
201512251521,62,52,0.01,**
201512251548,62,52,*****,**
201512251551,***,***,*****,**
201512251651,***,***,0,**
201512251740,***,***,*****,**
201512251751,***,***,0,**
201512251800,***,***,*****,**
201512251803,***,***,0,**
201512251851,***,***,*****,**
201512251901,***,***,*****,**
201512251951,***,***,0,**
201512252023,***,***,0,**
201512252051,***,***,0,**
201512252100,***,***,0,**
201512252119,64,59,0.06,**
201512252151,64,52,*****,**
201512252244,***,***,0.02,**
201512252248,***,***,0.02,**
201512252251,***,***,*****,**
201512252351,***,***,0,**
201512260000,***,***,0,**
201512260017,***,***,0,**
201512260051,***,***,0,**
201512260103,***,***,*****,**
201512260151,***,***,*****,**
201512260227,***,***,*****,**
201512260249,***,***,0,**
201512260251,***,***,*****,**
201512260300,***,***,*****,**
201512260310,64,52,0,**
201512260331,64,***,*****,0
201512260351,***,***,*****,**
201512260442,62,58,0,**
201512260449,62,52,*****,**
201512260451,***,***,*****,**
201512260459,***,***,0,**
201512260537,***,***,0,**
201512260551,***,***,0,T**
201512260600,***,***,*****,T**
201512260649,***,***,0,**
201512260651,***,***,0,**
201512260751,59,54,0,**
201512260851,64,54,*****,**
201512260900,***,***,0,**
201512260951,***,***,0,**
201512261051,***,***,0,**
201512261151,***,***,*****,**
201512261200,***,***,0,**
201512261251,***,***,0,**
201512261351,54,53,0,**
201512261451,59,53,*****,**
201512261500,***,***,0,**
201512261551,***,***,0,**
201512261651,***,***,0,**
201512261751,***,***,*****,**
201512261800,***,***,0,**
201512261851,***,***,0,**
201512261951,54,51,0,**
201512262051,54,51,*****,**
201512262100,***,***,0,**
201512262151,***,***,0,**
201512262251,***,***,*****,**
201512262351,***,***,0,**
201512270000,***,***,*****,**
201512270051,***,***,0,**
201512270151,***,***,0,**
201512270240,***,***,0.01,**
201512270251,60,49,0.01,**
201512270300,60,***,*****,0
201512270351,51,49,0.04,**
201512270405,59,49,*****,**
201512270443,***,***,0.01,**
201512270451,***,***,0.02,**
201512270459,***,***,0,**
201512270551,***,***,0,**
201512270600,***,***,*****,**
201512270617,***,***,*****,**
201512270651,***,***,0.01,**
201512270751,***,***,0,**
201512270851,51,49,0,**
201512270900,60,49,*****,**
201512270949,***,***,0,**
201512270951,***,***,*****,**
201512271051,***,***,0,**
201512271151,***,***,*****,**
201512271200,***,***,0,T**
201512271251,***,***,*****,T**
201512271349,***,***,*****,**
201512271351,***,***,0,**
201512271449,***,***,*****,**
201512271451,***,***,0,**
201512271500,58,50,0,**
201512271549,58,50,*****,**
201512271551,***,***,0,**
201512271641,***,***,0,**
201512271651,***,***,0,**
201512271751,***,***,*****,**
201512271800,***,***,*****,**
201512271851,***,***,0,**
201512271951,***,***,*****,**
201512272051,***,***,0,**
201512272100,***,***,*****,**
201512272148,63,58,0.01,**
201512272151,63,49,*****,**
201512272230,***,***,0.01,**
201512272251,***,***,*****,**
201512272313,***,***,0,**
201512272351,***,***,0,**
201512280000,***,***,0,**
201512280034,***,***,*****,**
201512280049,***,***,0,**
201512280051,63,48,0,**
201512280151,63,***,*****,0
201512280251,62,47,0,**
201512280300,62,47,*****,**
201512280351,***,***,0,**
201512280451,***,***,0,**
201512280459,***,***,0,**
201512280551,***,***,*****,**
201512280600,***,***,0,**
201512280651,***,***,0,**
201512280751,47,40,0,**
201512280851,63,40,*****,**
201512280900,***,***,0,**
201512280951,***,***,0,**
201512281051,***,***,0,**
201512281151,***,***,*****,**
201512281200,***,***,0,**
201512281251,***,***,0,**
201512281351,44,40,0,**
201512281451,47,40,*****,**
201512281500,***,***,0,**
201512281551,***,***,0,**
